ID,Time Stamp,DG_On_Load,DG_ON,DGFuelLow,Door_Open,SiteOnBat,Mains_Fail,Fire_Smoke,DGBatt_Low,Room_Temp,Rack_Temp,Batt_Volt,L1_Voltage,L2_Voltage,L3_Voltage,RectFail,Rec_LowV,DG_AC
3225,31-12-2017 02:43:58,No,No,NOT-PROV,Yes,No,No,No,No,21,20.88,55.34,188.04,0,0,No,NOT-PROV,0
3226,31-12-2017 02:41:51,No,No,NOT-PROV,Yes,No,No,No,No,21,21.12,55.34,188.04,0,0,No,NOT-PROV,0
3227,31-12-2017 02:39:58,No,No,NOT-PROV,Yes,No,No,No,No,21.24,21.12,55.45,187.65,0,0,No,NOT-PROV,0
3228,31-12-2017 02:38:51,No,No,NOT-PROV,Yes,No,No,No,No,21.24,21.24,55.34,187.74,0,0,No,NOT-PROV,0
3229,31-12-2017 02:32:09,No,No,NOT-PROV,Yes,No,No,No,No,21.37,21.37,55.34,187.84,0,0,No,NOT-PROV,0
3230,31-12-2017 02:30:08,No,No,NOT-PROV,Yes,No,No,No,No,21.49,21.37,55.34,187.65,0,0,No,NOT-PROV,0
3231,31-12-2017 02:28:10,No,No,NOT-PROV,Yes,No,No,No,No,21.37,21.37,55.45,187.65,0,0,No,NOT-PROV,0
3232,31-12-2017 02:25:58,No,No,NOT-PROV,Yes,No,No,No,No,21.24,21.37,55.39,187.55,0,0,No,NOT-PROV,0
3233,31-12-2017 02:23:59,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21.12,55.34,187.35,0,0,No,NOT-PROV,0
3234,31-12-2017 02:21:57,No,No,NOT-PROV,Yes,No,No,No,No,21.37,21.37,55.34,187.35,0,0,No,NOT-PROV,0
3235,31-12-2017 02:20:09,No,No,NOT-PROV,Yes,No,No,No,No,21.37,21.37,55.34,186.86,0,0,No,NOT-PROV,0
3236,31-12-2017 02:18:09,No,No,NOT-PROV,Yes,No,No,No,No,20.76,21.24,55.34,179.53,0,0,No,NOT-PROV,0
3237,31-12-2017 02:15:57,No,No,NOT-PROV,Yes,No,No,No,No,21.49,21.37,55.34,179.43,0,0,No,NOT-PROV,0
3238,31-12-2017 02:14:12,No,No,NOT-PROV,Yes,No,No,No,No,21.49,21.49,55.34,179.33,0,0,No,NOT-PROV,0
3239,31-12-2017 02:12:51,No,No,NOT-PROV,Yes,No,No,No,No,21.37,21.49,55.39,179.72,0,0,No,NOT-PROV,0
3240,31-12-2017 02:11:09,No,No,NOT-PROV,Yes,No,No,No,No,21.49,21.49,55.45,178.75,0,0,No,NOT-PROV,0
3241,31-12-2017 02:09:09,No,No,NOT-PROV,Yes,No,No,No,No,21.37,21.37,55.34,179.24,0,0,No,NOT-PROV,0
3242,31-12-2017 02:07:09,No,No,NOT-PROV,Yes,No,No,No,No,21.24,21.12,55.39,180.31,0,0,No,NOT-PROV,0
3243,31-12-2017 02:05:10,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21.24,55.51,180.02,0,0,No,NOT-PROV,0
3244,31-12-2017 02:02:52,No,No,NOT-PROV,Yes,No,No,No,No,20.64,21,55.45,181.39,0,0,No,NOT-PROV,0
3245,31-12-2017 02:00:57,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21.12,55.39,180.51,0,0,No,NOT-PROV,0
3246,31-12-2017 01:58:59,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21.12,55.45,179.72,0,0,No,NOT-PROV,0
3247,31-12-2017 01:56:58,No,No,NOT-PROV,Yes,No,No,No,No,21,21.12,55.45,179.43,0,0,No,NOT-PROV,0
3248,31-12-2017 01:55:01,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21.24,55.39,177.77,0,0,No,NOT-PROV,0
3249,31-12-2017 01:53:51,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21,55.45,177.57,0,0,No,NOT-PROV,0
3250,31-12-2017 01:50:09,No,No,NOT-PROV,Yes,No,No,No,No,21,21.12,55.45,177.67,0,0,No,NOT-PROV,0
3251,31-12-2017 01:48:23,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21.12,55.45,178.06,0,0,No,NOT-PROV,0
3252,31-12-2017 01:44:45,No,No,NOT-PROV,Yes,No,No,No,No,21.12,20.88,55.45,177.18,0,0,No,NOT-PROV,0
3253,31-12-2017 01:43:03,No,No,NOT-PROV,Yes,No,No,No,No,20.76,21.24,55.45,179.92,0,0,No,NOT-PROV,0
3254,31-12-2017 01:41:04,No,No,NOT-PROV,Yes,No,No,No,No,21,20.88,55.45,179.92,0,0,No,NOT-PROV,0
3255,31-12-2017 01:39:03,No,No,NOT-PROV,Yes,No,No,No,No,20.88,20.88,55.63,179.82,0,0,No,NOT-PROV,0
3256,31-12-2017 01:37:02,No,No,NOT-PROV,Yes,No,No,No,No,21,21,55.51,176.5,0,0,No,NOT-PROV,0
3257,31-12-2017 01:34:46,No,No,NOT-PROV,Yes,No,No,No,No,20.64,21,55.39,177.38,0,0,No,NOT-PROV,0
3258,31-12-2017 01:33:03,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21.12,55.45,176.79,0,0,No,NOT-PROV,0
3259,31-12-2017 01:31:04,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21,55.45,176.69,0,0,No,NOT-PROV,0
3260,31-12-2017 01:28:52,No,No,NOT-PROV,Yes,No,No,No,No,21,21,55.45,175.62,0,0,No,NOT-PROV,0
3261,31-12-2017 01:27:07,No,No,NOT-PROV,Yes,No,No,No,No,20.88,21,55.45,176.79,0,0,No,NOT-PROV,0
3262,31-12-2017 01:25:45,No,No,NOT-PROV,Yes,No,No,No,No,21,21.12,55.63,176.11,0,0,No,NOT-PROV,0
3263,31-12-2017 01:23:51,No,No,NOT-PROV,Yes,No,No,No,No,21,21,55.45,176.4,0,0,No,NOT-PROV,0
3264,31-12-2017 01:21:51,No,No,NOT-PROV,Yes,No,No,No,No,21,21.12,55.1,177.47,0,0,No,NOT-PROV,0
3265,31-12-2017 01:20:04,No,No,NOT-PROV,Yes,No,No,No,No,20.88,21,55.39,176.2,0,0,No,NOT-PROV,0
3266,31-12-2017 01:17:52,No,No,NOT-PROV,Yes,No,No,No,No,20.88,21,55.45,175.52,0,0,No,NOT-PROV,0
3267,31-12-2017 01:15:45,No,No,NOT-PROV,Yes,No,No,No,No,20.88,20.64,55.57,174.93,0,0,No,NOT-PROV,0
3268,31-12-2017 01:13:51,No,No,NOT-PROV,Yes,No,No,No,No,20.88,20.88,55.28,175.03,0,0,No,NOT-PROV,0
3269,31-12-2017 01:12:04,No,No,NOT-PROV,Yes,No,No,No,No,20.76,20.88,55.45,174.74,0,0,No,NOT-PROV,0
3270,31-12-2017 01:10:03,No,No,NOT-PROV,Yes,No,No,No,No,20.88,20.88,55.45,178.06,0,0,No,NOT-PROV,0
3271,31-12-2017 01:07:51,No,No,NOT-PROV,Yes,No,No,No,No,20.88,20.88,55.34,178.06,0,0,No,NOT-PROV,0
3272,31-12-2017 01:05:59,No,No,NOT-PROV,Yes,No,No,No,No,20.88,20.88,55.39,177.67,0,0,No,NOT-PROV,0
3273,31-12-2017 01:03:52,No,No,NOT-PROV,Yes,No,No,No,No,20.52,20.88,55.45,177.96,0,0,No,NOT-PROV,0
3274,31-12-2017 01:01:51,No,No,NOT-PROV,Yes,No,No,No,No,21,20.88,55.39,177.47,0,0,No,NOT-PROV,0
3275,31-12-2017 01:00:03,No,No,NOT-PROV,Yes,No,No,No,No,20.88,20.88,55.39,176.89,0,0,No,NOT-PROV,0
3276,31-12-2017 00:58:05,No,No,NOT-PROV,Yes,No,No,No,No,20.88,21,55.45,177.38,0,0,No,NOT-PROV,0
3277,31-12-2017 00:55:46,No,No,NOT-PROV,Yes,No,No,No,No,20.88,21,55.45,176.89,0,0,No,NOT-PROV,0
3278,31-12-2017 00:54:02,No,No,NOT-PROV,Yes,No,No,No,No,21,21,55.45,177.28,0,0,No,NOT-PROV,0
3279,31-12-2017 00:52:03,No,No,NOT-PROV,Yes,No,No,No,No,20.88,21,55.45,176.3,0,0,No,NOT-PROV,0
3280,31-12-2017 00:50:04,No,No,NOT-PROV,Yes,No,No,No,No,20.64,21.12,55.45,176.2,0,0,No,NOT-PROV,0
3281,31-12-2017 00:48:31,No,No,NOT-PROV,Yes,No,No,No,No,21.12,21.12,55.39,176.69,0,0,No,NOT-PROV,0
3282,31-12-2017 00:42:39,No,No,NOT-PROV,Yes,No,No,No,No,20.52,21,55.51,175.71,0,0,No,NOT-PROV,0
3283,31-12-2017 00:40:57,No,No,NOT-PROV,Yes,No,No,No,No,20.76,20.88,55.45,175.13,0,0,No,NOT-PROV,0
3284,31-12-2017 00:38:46,No,No,NOT-PROV,Yes,No,No,No,No,21,20.88,55.51,175.03,0,0,No,NOT-PROV,0
3285,31-12-2017 00:36:45,No,No,NOT-PROV,Yes,No,No,No,No,21,21,55.45,175.52,0,0,No,NOT-PROV,0
3286,31-12-2017 00:34:46,No,No,NOT-PROV,Yes,No,No,No,No,21,21,55.57,175.52,0,0,No,NOT-PROV,0
3287,31-12-2017 00:32:40,No,No,NOT-PROV,Yes,No,No,No,No,20.88,21,55.51,175.23,0,0,No,NOT-PROV,0
3288,31-12-2017 00:30:57,No,No,NOT-PROV,Yes,No,No,No,No,21,21.12,55.45,175.03,0,0,No,NOT-PROV,0
3289,31-12-2017 00:28:56,No,No,NOT-PROV,Yes,No,No,No,No,20.64,20.88,55.51,175.13,0,0,No,NOT-PROV,0
3290,31-12-2017 00:26:46,No,No,NOT-PROV,Yes,No,No,No,No,20.52,21,55.51,175.32,0,0,No,NOT-PROV,0
3291,31-12-2017 00:24:44,No,No,NOT-PROV,Yes,No,No,No,No,20.52,20.52,55.51,175.71,0,0,No,NOT-PROV,0
3292,31-12-2017 00:22:48,No,No,NOT-PROV,Yes,No,No,No,No,20.76,20.52,55.51,174.54,0,0,No,NOT-PROV,0
3293,31-12-2017 00:20:45,No,No,NOT-PROV,Yes,No,No,No,No,20.88,21,55.51,174.74,0,0,No,NOT-PROV,0
3294,31-12-2017 00:18:46,No,No,NOT-PROV,Yes,No,No,No,No,20.64,20.76,55.51,174.35,0,0,No,NOT-PROV,0
3295,31-12-2017 00:16:46,No,No,NOT-PROV,Yes,No,No,No,No,20.88,20.76,55.57,175.13,0,0,No,NOT-PROV,0
3296,31-12-2017 00:14:57,No,No,NOT-PROV,Yes,No,No,No,No,20.76,20.76,55.51,174.83,0,0,No,NOT-PROV,0
3297,31-12-2017 00:12:41,No,No,NOT-PROV,Yes,No,No,No,No,20.64,20.64,55.51,173.66,0,0,No,NOT-PROV,0
3298,31-12-2017 00:10:56,No,No,NOT-PROV,Yes,No,No,No,No,20.52,20.64,55.51,174.25,0,0,No,NOT-PROV,0
3299,31-12-2017 00:08:43,No,No,NOT-PROV,Yes,No,No,No,No,20.52,20.52,55.51,173.76,0,0,No,NOT-PROV,0
3300,31-12-2017 00:06:57,No,No,NOT-PROV,Yes,No,No,No,No,20.4,20.52,55.51,174.25,0,0,No,NOT-PROV,0
3301,31-12-2017 00:04:46,No,No,NOT-PROV,Yes,No,No,No,No,20.4,20.52,55.51,173.37,0,0,No,NOT-PROV,0
3302,31-12-2017 00:02:39,No,No,NOT-PROV,Yes,No,No,No,No,20.28,20.28,55.51,173.46,0,0,No,NOT-PROV,0
3303,31-12-2017 00:00:57,No,No,NOT-PROV,Yes,No,No,No,No,20.4,20.28,55.45,173.07,0,0,No,NOT-PROV,0
3304,30-12-2017 23:58:45,No,No,NOT-PROV,Yes,No,No,No,No,20.15,20.28,55.34,173.27,0,0,No,NOT-PROV,0
3305,30-12-2017 23:56:46,No,No,NOT-PROV,Yes,No,No,No,No,20.03,20.28,55.51,172.78,0,0,No,NOT-PROV,0
3306,30-12-2017 23:55:00,No,No,NOT-PROV,Yes,No,No,No,No,20.15,20.15,55.51,173.76,0,0,No,NOT-PROV,0
3307,30-12-2017 23:53:39,No,No,NOT-PROV,Yes,No,No,No,No,19.91,19.91,55.51,176.2,0,0,No,NOT-PROV,0
3308,30-12-2017 23:51:56,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.91,55.51,175.23,0,0,No,NOT-PROV,0
3309,30-12-2017 23:49:45,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.67,55.51,175.52,0,0,No,NOT-PROV,0
3310,30-12-2017 23:47:57,No,No,NOT-PROV,Yes,No,No,No,No,19.79,19.79,55.51,175.23,0,0,No,NOT-PROV,0
3311,30-12-2017 23:42:40,No,No,NOT-PROV,Yes,No,No,No,No,19.31,19.31,55.51,173.86,0,0,No,NOT-PROV,0
3312,30-12-2017 23:40:40,No,No,NOT-PROV,Yes,No,No,No,No,19.31,19.19,55.57,174.25,0,0,No,NOT-PROV,0
3313,30-12-2017 23:38:54,No,No,NOT-PROV,Yes,No,No,No,No,19.19,19.06,55.51,173.66,0,0,No,NOT-PROV,0
3314,30-12-2017 23:36:39,No,No,NOT-PROV,Yes,No,No,No,No,19.19,19.19,55.51,172.98,0,0,No,NOT-PROV,0
3315,30-12-2017 23:34:43,No,No,NOT-PROV,Yes,No,No,No,No,19.19,18.94,55.63,173.76,0,0,No,NOT-PROV,0
3316,30-12-2017 23:32:40,No,No,NOT-PROV,Yes,No,No,No,No,18.94,18.82,55.51,173.86,0,0,No,NOT-PROV,0
3317,30-12-2017 23:30:50,No,No,NOT-PROV,Yes,No,No,No,No,19.06,18.82,55.39,173.46,0,0,No,NOT-PROV,0
3318,30-12-2017 23:28:39,No,No,NOT-PROV,Yes,No,No,No,No,18.82,18.82,55.51,173.56,0,0,No,NOT-PROV,0
3319,30-12-2017 23:26:51,No,No,NOT-PROV,Yes,No,No,No,No,18.7,17.61,55.51,173.66,0,0,No,NOT-PROV,0
3320,30-12-2017 23:24:33,No,No,NOT-PROV,Yes,No,No,No,No,18.82,18.46,55.45,173.46,0,0,No,NOT-PROV,0
3321,30-12-2017 23:22:39,No,No,NOT-PROV,Yes,No,No,No,No,18.82,18.46,55.45,173.66,0,0,No,NOT-PROV,0
3322,30-12-2017 23:20:50,No,No,NOT-PROV,Yes,No,No,No,No,18.7,18.46,55.45,173.76,0,0,No,NOT-PROV,0
3323,30-12-2017 23:18:51,No,No,NOT-PROV,Yes,No,No,No,No,18.46,18.34,55.45,177.47,0,0,No,NOT-PROV,0
3324,30-12-2017 23:16:43,No,No,NOT-PROV,Yes,No,No,No,No,18.34,18.1,55.45,176.5,0,0,No,NOT-PROV,0
3325,30-12-2017 23:15:33,No,No,NOT-PROV,Yes,No,No,No,No,18.46,17.97,55.45,176.11,0,0,No,NOT-PROV,0
3326,30-12-2017 23:13:51,No,No,NOT-PROV,Yes,No,No,No,No,18.22,17.85,55.45,175.81,0,0,No,NOT-PROV,0
3327,30-12-2017 23:11:50,No,No,NOT-PROV,Yes,No,No,No,No,17.97,17.73,55.45,176.11,0,0,No,NOT-PROV,0
3328,30-12-2017 23:09:51,No,No,NOT-PROV,Yes,No,No,No,No,17.97,17.61,55.51,175.03,0,0,No,NOT-PROV,0
3329,30-12-2017 23:07:51,No,No,NOT-PROV,Yes,No,No,No,No,17.97,17.49,55.1,176.01,0,0,No,NOT-PROV,0
3330,30-12-2017 23:05:41,No,No,NOT-PROV,Yes,No,No,No,No,17.61,17.25,55.45,175.81,0,0,No,NOT-PROV,0
3331,30-12-2017 23:03:40,No,No,NOT-PROV,Yes,No,No,No,No,17.37,16.76,55.57,175.91,0,0,No,NOT-PROV,0
3332,30-12-2017 23:01:51,No,No,NOT-PROV,Yes,No,No,No,No,17.25,16.4,55.63,171.9,0,0,No,NOT-PROV,0
3333,30-12-2017 22:59:51,No,No,NOT-PROV,Yes,No,No,No,No,17.01,16.52,55.69,172,0,0,No,NOT-PROV,0
3334,30-12-2017 22:57:50,No,No,NOT-PROV,Yes,No,No,No,No,16.88,16.4,55.63,172.58,0,0,No,NOT-PROV,0
3335,30-12-2017 22:55:34,No,No,NOT-PROV,Yes,No,No,No,No,16.88,16.28,55.69,170.63,0,0,No,NOT-PROV,0
3336,30-12-2017 22:53:51,No,No,NOT-PROV,Yes,No,No,No,No,16.64,15.92,55.63,163.78,0,0,No,NOT-PROV,0
3337,30-12-2017 22:51:55,No,No,NOT-PROV,Yes,No,No,No,No,16.52,15.79,55.57,162.22,0,0,No,NOT-PROV,0
3338,30-12-2017 22:49:51,No,No,NOT-PROV,Yes,No,No,No,No,16.64,15.92,55.63,163.59,0,0,No,NOT-PROV,0
3339,30-12-2017 22:48:05,No,No,NOT-PROV,Yes,No,No,No,No,16.76,15.92,55.51,162.9,0,0,No,NOT-PROV,0
3340,30-12-2017 22:43:28,No,No,NOT-PROV,Yes,No,No,No,No,16.52,15.79,55.63,164.66,0,0,No,NOT-PROV,0
3341,30-12-2017 22:41:34,No,No,NOT-PROV,Yes,No,No,No,No,16.4,15.92,55.63,163,0,0,No,NOT-PROV,0
3342,30-12-2017 22:39:45,No,No,NOT-PROV,Yes,No,No,No,No,15.31,15.55,55.63,163.39,0,0,No,NOT-PROV,0
3343,30-12-2017 22:37:47,No,No,NOT-PROV,Yes,No,No,No,No,15.07,15.55,55.63,163.59,0,0,No,NOT-PROV,0
3344,30-12-2017 22:35:33,No,No,NOT-PROV,Yes,No,No,No,No,13.61,15.19,55.69,163.2,0,0,No,NOT-PROV,0
3345,30-12-2017 22:33:28,No,No,NOT-PROV,Yes,No,No,No,No,13.37,14.34,55.69,161.83,0,0,No,NOT-PROV,0
3346,30-12-2017 22:31:33,No,No,NOT-PROV,Yes,No,No,No,No,12.77,13.01,55.63,163,0,0,No,NOT-PROV,0
3347,30-12-2017 22:29:33,No,No,NOT-PROV,Yes,No,No,No,No,10.22,10.71,55.69,163.78,0,0,No,NOT-PROV,0
3348,30-12-2017 22:27:47,No,No,NOT-PROV,Yes,No,No,No,No,9.62,10.34,55.69,167.11,0,0,No,NOT-PROV,0
3349,30-12-2017 22:25:34,No,No,NOT-PROV,Yes,No,No,No,No,9.62,10.34,55.69,158.5,0,0,No,NOT-PROV,0
3350,30-12-2017 22:23:27,No,No,NOT-PROV,Yes,No,No,No,No,9.5,10.34,55.63,158.79,0,0,No,NOT-PROV,0
3351,30-12-2017 22:21:33,No,No,NOT-PROV,Yes,No,No,No,No,9.5,10.34,55.63,159.48,0,0,No,NOT-PROV,0
3352,30-12-2017 22:19:45,No,No,NOT-PROV,Yes,No,No,No,No,10.22,10.71,55.69,158.5,0,0,No,NOT-PROV,0
3353,30-12-2017 22:18:22,No,No,NOT-PROV,Yes,No,No,No,No,9.86,10.22,55.63,160.36,0,0,No,NOT-PROV,0
3354,30-12-2017 22:09:49,No,No,NOT-PROV,Yes,No,No,No,No,10.83,11.8,55.75,155.18,0,0,No,NOT-PROV,0
3355,30-12-2017 22:07:31,No,No,NOT-PROV,Yes,No,No,No,No,10.34,10.95,55.63,158.01,0,0,No,NOT-PROV,0
3356,30-12-2017 22:05:47,No,No,NOT-PROV,Yes,No,No,No,No,10.22,11.31,55.63,158.4,0,0,No,NOT-PROV,0
3357,30-12-2017 22:03:33,No,No,NOT-PROV,Yes,No,No,No,No,10.1,11.07,55.63,161.14,0,0,No,NOT-PROV,0
3358,30-12-2017 22:01:47,No,No,NOT-PROV,Yes,No,No,No,No,9.98,11.07,55.63,161.34,0,0,No,NOT-PROV,0
3359,30-12-2017 21:59:47,No,No,NOT-PROV,Yes,No,No,No,No,10.1,10.34,55.63,159.87,0,0,No,NOT-PROV,0
3360,30-12-2017 21:57:46,No,No,NOT-PROV,Yes,No,No,No,No,9.98,11.19,55.63,166.42,0,0,No,NOT-PROV,0
3361,30-12-2017 21:55:45,No,No,NOT-PROV,Yes,No,No,No,No,10.1,11.19,55.63,164.37,0,0,No,NOT-PROV,0
3362,30-12-2017 21:53:37,No,No,NOT-PROV,Yes,No,No,No,No,10.34,11.19,55.57,163,0,0,No,NOT-PROV,0
3363,30-12-2017 21:51:32,No,No,NOT-PROV,Yes,No,No,No,No,10.71,11.43,55.63,163.78,0,0,No,NOT-PROV,0
3364,30-12-2017 21:49:34,No,No,NOT-PROV,Yes,No,No,No,No,11.31,11.92,55.57,164.66,0,0,No,NOT-PROV,0
3365,30-12-2017 21:48:15,No,No,NOT-PROV,Yes,No,No,No,No,10.95,11.92,55.57,163.29,0,0,No,NOT-PROV,0
3366,30-12-2017 21:40:22,No,No,NOT-PROV,Yes,No,No,No,No,11.19,11.68,55.57,161.53,0,0,No,NOT-PROV,0
3367,30-12-2017 21:38:54,No,No,NOT-PROV,Yes,No,No,No,No,11.8,12.16,55.57,158.31,0,0,No,NOT-PROV,0
3368,30-12-2017 21:36:38,No,No,NOT-PROV,Yes,No,No,No,No,11.56,12.28,55.57,145.2,0,0,No,NOT-PROV,0
3369,30-12-2017 21:34:22,No,No,NOT-PROV,Yes,No,No,No,No,10.95,12.65,55.57,147.35,0,0,No,NOT-PROV,0
3370,30-12-2017 21:32:38,No,No,NOT-PROV,Yes,No,No,No,No,11.56,10.83,55.57,146.86,0,0,No,NOT-PROV,0
3371,30-12-2017 21:30:29,No,No,NOT-PROV,Yes,No,No,No,No,11.68,13.01,55.57,147.55,0,0,No,NOT-PROV,0
3372,30-12-2017 21:28:26,No,No,NOT-PROV,Yes,No,No,No,No,12.65,14.1,55.57,151.17,0,0,No,NOT-PROV,0
3373,30-12-2017 21:26:39,No,No,NOT-PROV,Yes,No,No,No,No,11.68,12.89,55.57,149.41,0,0,No,NOT-PROV,0
3374,30-12-2017 21:24:27,No,No,NOT-PROV,Yes,No,No,No,No,11.8,13.01,55.51,149.31,0,0,No,NOT-PROV,0
3375,30-12-2017 21:22:42,No,No,NOT-PROV,Yes,No,No,No,No,11.56,12.65,55.57,151.26,0,0,No,NOT-PROV,0
3376,30-12-2017 21:20:30,No,No,NOT-PROV,Yes,No,No,No,No,11.68,12.89,55.51,150.29,0,0,No,NOT-PROV,0
3377,30-12-2017 21:18:28,No,No,NOT-PROV,Yes,No,No,No,No,11.43,13.01,55.51,154,0,0,No,NOT-PROV,0
3378,30-12-2017 21:16:21,No,No,NOT-PROV,Yes,No,No,No,No,12.04,13.01,55.51,153.51,0,0,No,NOT-PROV,0
3379,30-12-2017 21:14:47,No,No,NOT-PROV,Yes,No,No,No,No,11.92,13.25,55.51,153.61,0,0,No,NOT-PROV,0
3380,30-12-2017 21:13:18,No,No,NOT-PROV,Yes,No,No,No,No,12.04,13.25,55.51,156.74,0,0,No,NOT-PROV,0
3381,30-12-2017 21:11:21,No,No,NOT-PROV,Yes,No,No,No,No,12.28,13.25,55.63,160.56,0,0,No,NOT-PROV,0
3382,30-12-2017 21:09:26,No,No,NOT-PROV,Yes,No,No,No,No,12.28,12.77,55.51,160.85,0,0,No,NOT-PROV,0
3383,30-12-2017 21:07:42,No,No,NOT-PROV,Yes,No,No,No,No,12.4,13.25,55.57,166.62,0,0,No,NOT-PROV,0
3384,30-12-2017 21:05:21,No,No,NOT-PROV,Yes,No,No,No,No,12.4,13.37,55.51,163.88,0,0,No,NOT-PROV,0
3385,30-12-2017 21:03:28,No,No,NOT-PROV,Yes,No,No,No,No,12.4,13.37,55.51,158.89,0,0,No,NOT-PROV,0
3386,30-12-2017 21:01:21,No,No,NOT-PROV,Yes,No,No,No,No,11.68,12.89,55.51,161.83,0,0,No,NOT-PROV,0
3387,30-12-2017 20:59:38,No,No,NOT-PROV,Yes,No,No,No,No,12.28,13.13,55.51,164.47,0,0,No,NOT-PROV,0
3388,30-12-2017 20:57:40,No,No,NOT-PROV,Yes,No,No,No,No,12.28,13.25,55.63,161.14,0,0,No,NOT-PROV,0
3389,30-12-2017 20:55:28,No,No,NOT-PROV,Yes,No,No,No,No,13.01,13.01,55.39,164.27,0,0,No,NOT-PROV,0
3390,30-12-2017 20:54:20,No,No,NOT-PROV,Yes,No,No,No,No,13.01,14.22,55.51,153.42,0,0,No,NOT-PROV,0
3391,30-12-2017 20:52:41,No,No,NOT-PROV,Yes,No,No,No,No,13.13,14.1,55.39,155.18,0,0,No,NOT-PROV,0
3392,30-12-2017 20:49:38,No,No,NOT-PROV,Yes,No,No,No,No,13.13,14.22,55.39,155.76,0,0,No,NOT-PROV,0
3393,30-12-2017 20:47:59,No,No,NOT-PROV,Yes,No,No,No,No,13.25,14.34,55.39,154.69,0,0,No,NOT-PROV,0
3394,30-12-2017 20:43:15,No,No,NOT-PROV,Yes,No,No,No,No,13.13,14.34,55.39,167.11,0,0,No,NOT-PROV,0
3395,30-12-2017 20:41:21,No,No,NOT-PROV,Yes,No,No,No,No,13.13,14.34,55.45,163.88,0,0,No,NOT-PROV,0
3396,30-12-2017 20:39:21,No,No,NOT-PROV,Yes,No,No,No,No,12.89,14.22,55.57,160.95,0,0,No,NOT-PROV,0
3397,30-12-2017 20:37:34,No,No,NOT-PROV,Yes,No,No,No,No,12.52,13.49,55.75,161.92,0,0,No,NOT-PROV,0
3398,30-12-2017 20:35:31,No,No,NOT-PROV,Yes,No,No,No,No,12.4,13.61,55.93,160.75,0,0,No,NOT-PROV,0
3399,30-12-2017 20:33:15,No,No,NOT-PROV,Yes,No,No,No,No,13.49,14.34,55.63,157.72,0,0,No,NOT-PROV,0
3400,30-12-2017 20:31:15,No,No,NOT-PROV,Yes,No,No,No,No,13.86,14.46,55.69,154.2,0,0,No,NOT-PROV,0
3401,30-12-2017 20:29:21,No,No,NOT-PROV,Yes,No,No,No,No,13.98,14.7,55.63,159.48,0,0,No,NOT-PROV,0
3402,30-12-2017 20:27:33,No,No,NOT-PROV,Yes,No,No,No,No,14.46,14.83,55.63,158.7,0,0,No,NOT-PROV,0
3403,30-12-2017 20:25:35,No,No,NOT-PROV,Yes,No,No,No,No,15.07,14.7,55.57,156.55,0,0,No,NOT-PROV,0
3404,30-12-2017 20:23:15,No,No,NOT-PROV,Yes,No,No,No,No,15.19,14.58,55.51,154.79,0,0,No,NOT-PROV,0
3405,30-12-2017 20:21:33,No,No,NOT-PROV,Yes,No,No,No,No,15.55,14.95,55.51,162.51,0,0,No,NOT-PROV,0
3406,30-12-2017 20:19:32,No,No,NOT-PROV,Yes,No,No,No,No,15.92,15.43,55.45,159.87,0,0,No,NOT-PROV,0
3407,30-12-2017 20:17:32,No,No,NOT-PROV,Yes,No,No,No,No,16.4,15.67,55.45,156.25,0,0,No,NOT-PROV,0
3408,30-12-2017 20:15:32,No,No,NOT-PROV,Yes,No,No,No,No,16.28,15.43,55.57,172.19,0,0,No,NOT-PROV,0
3409,30-12-2017 20:13:16,Yes,Yes,NOT-PROV,Yes,No,Yes,No,No,15.07,14.95,55.51,0,0,0,No,NOT-PROV,242.01
3410,30-12-2017 20:11:33,Yes,Yes,NOT-PROV,Yes,No,Yes,No,No,15.31,13.86,55.51,0,0,0,No,NOT-PROV,242.21
3411,30-12-2017 20:09:32,Yes,Yes,NOT-PROV,Yes,No,Yes,No,No,15.43,14.83,55.16,0,0,0,No,NOT-PROV,242.01
3412,30-12-2017 20:07:22,Yes,Yes,NOT-PROV,Yes,No,Yes,No,No,15.07,15.19,53.56,0,0,0,No,NOT-PROV,243
3413,30-12-2017 20:05:31,No,No,NOT-PROV,Yes,Yes,Yes,No,Yes,13.74,13.37,48.7,0,0,0,Yes,NOT-PROV,251.7
3414,30-12-2017 20:03:19,No,No,NOT-PROV,Yes,Yes,Yes,No,No,13.74,13.49,49,0,0,0,Yes,NOT-PROV,0
3415,30-12-2017 20:02:15,No,No,NOT-PROV,Yes,Yes,Yes,No,No,13.61,13.49,49.12,0,0,0,Yes,NOT-PROV,0
3416,30-12-2017 20:00:33,No,No,NOT-PROV,Yes,Yes,Yes,No,No,13.86,13.74,49.3,0,0,0,Yes,NOT-PROV,0
3417,30-12-2017 19:58:33,No,No,NOT-PROV,Yes,Yes,Yes,No,No,15.07,15.07,49.53,0,0,0,Yes,NOT-PROV,0
